"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SIGIRR",612.973912714175,-0.97357125314274,0.0938656668303854,-10.3719633175565,3.32619570388234e-25,1.93386546158142e-24
"COL1A2",78646.615430997,-1.64416477917238,0.158523667886119,-10.3717306134597,3.33430688805684e-25,1.93772545551842e-24
"RARRES3",1936.96733139815,-1.51232559934746,0.145823771897353,-10.3709126411296,3.36297415724023e-25,1.9535228963704e-24
"GABPB1",465.631870959176,-0.411305939648116,0.0396651358272403,-10.3694574862807,3.4145776089924e-25,1.98262395532276e-24
"LOC728392",82.8745739673764,1.0762289018845,0.103793629195643,10.3689302534734,3.43346762222491e-25,1.99271315305761e-24
"CHST3",970.444288837175,1.31273318161675,0.126631338509083,10.3665743177988,3.51915065605055e-25,2.04154165207552e-24
"KLC2",568.864820986526,-0.796062449773276,0.0768276609597705,-10.3616645336908,3.7045824431912e-25,2.14816822465752e-24
"MEIS1",249.548578192102,0.986690451574944,0.0952488816003348,10.3590765056445,3.80619053845113e-25,2.20611563441797e-24
"C6orf211",1994.73054202207,-1.49758565608076,0.144589785019502,-10.3574789593799,3.87028496116331e-25,2.24227821055425e-24
"NEU1",1696.01106376859,-0.676118665248304,0.0652941395786241,-10.3549670707301,3.97323267812347e-25,2.30090900757322e-24
"RAMP1",231.098281775415,-2.35871223307816,0.227799153856124,-10.3543502824769,3.99892340229746e-25,2.31476819456647e-24
"LATS2",707.717777736874,0.893104031578833,0.0862918225974205,10.3498107317243,4.19313917480332e-25,2.42612267946972e-24
"NRP1",3578.06788180442,1.15603099216026,0.111718294131546,10.3477322236863,4.28515585512784e-25,2.47827357298101e-24
"PAK4",1337.44042466989,-0.952603909240727,0.0920627886133564,-10.347328422143,4.30326311670456e-25,2.48765271871683e-24
"RND3",1693.94723183604,1.22907677594915,0.118783445775783,10.3472059420567,4.30877033773963e-25,2.48974293045069e-24
"ZNF502",144.760507605071,1.18294513773886,0.11432562522723,10.3471565135784,4.31099482794102e-25,2.4899352751289e-24
"HSPB11",353.141085007045,-0.685709603025313,0.0662805056798953,-10.3455698774686,4.38300789069472e-25,2.53041810812345e-24
"IPO9",2253.74037306422,-0.558055269688619,0.0539484868221747,-10.3442246958304,4.44499479121461e-25,2.56507963335195e-24
"GLE1",1155.5311952729,-0.508448001730765,0.0491655344744301,-10.3415534309954,4.57067522841938e-25,2.63645039577933e-24
"ING3",257.107043853409,0.626369781834745,0.0605695677666069,10.3413282433901,4.58142963385326e-25,2.64149620106923e-24
"TRAF5",698.550699840161,-0.912702267357476,0.0883011525420245,-10.3362441042103,4.83102123104363e-25,2.78418268232169e-24
"FGD5",907.98957835508,1.15584776284005,0.111827082590032,10.3360271596952,4.84196612048828e-25,2.78926914853336e-24
"LEPROT",952.589529150284,0.855665207610863,0.0827907953866218,10.3352698040286,4.88036780907096e-25,2.81016104421702e-24
"PLEK2",124.903418613225,-1.4207809098475,0.137482357708451,-10.3342780377716,4.93111196630976e-25,2.83813847015896e-24
"PINK1",1896.65407945603,0.838934440722205,0.0811805529453025,10.334179927149,4.93616016784651e-25,2.83980228537428e-24
"PPME1",1271.09775414866,-0.714467173221342,0.069158261590004,-10.3309012805581,5.10783743994887e-25,2.93728546186312e-24
"PKIB",699.212007793476,-1.84365512870443,0.178480679840638,-10.3297182101199,5.17122740349688e-25,2.97243957695325e-24
"CHCHD8",706.891762520025,-0.750127057962476,0.0726243161647754,-10.328869138823,5.21720127028066e-25,2.99755653953314e-24
"LOC541471",193.161901505372,-0.942700864891429,0.0912996573850249,-10.3253494250905,5.41213840205716e-25,3.10820147409591e-24
"DDX26B",196.124526696434,1.21075651458658,0.117264816068837,10.3249768786218,5.43318935913797e-25,3.11893028932984e-24
"CCT8",3823.00886898977,-0.553127558616088,0.053575051922721,-10.3243494642608,5.46882530374885e-25,3.1380186344048e-24
"C2orf15",100.520046611468,-1.05974717616727,0.102646600132037,-10.324230659409,5.47559922657187e-25,3.14053649757584e-24
"ACTG1",64749.4128649783,-0.648347945036911,0.0628026242965074,-10.3235804602033,5.51281930414583e-25,3.16050699043866e-24
"C6orf153",678.216529797806,-0.5662728766541,0.054854141519157,-10.3232474517232,5.53197904569499e-25,3.17011058678638e-24
"GLYCTK",99.1830494639764,1.33294644290751,0.129155456145056,10.3204810907134,5.69371439451957e-25,3.26137348020283e-24
"PIK3R3",2880.49587977308,-0.91269020454286,0.0884509924284184,-10.3185976718292,5.80650056440943e-25,3.32453096691263e-24
"CFH",2181.74268536715,1.40462466792804,0.136204722173219,10.3125988990433,6.18069103183703e-25,3.53723635009004e-24
"ISCU",1542.15311315885,0.590390762503506,0.0572547126743856,10.3116535727134,6.24179892570963e-25,3.57065620422059e-24
"PJA1",860.38738933313,0.785877856001064,0.0762435214995597,10.3074705961162,6.51945984165593e-25,3.72787358365408e-24
"ADPRH",367.05124429232,0.79056900418053,0.0767094665956402,10.3060161837374,6.61884149768676e-25,3.78305734407515e-24
"ANKRD5",328.756624527748,-0.913289764463923,0.0886213538233844,-10.3055271112653,6.65259647220974e-25,3.80069997238268e-24
"PPM1G",2412.25448917594,-0.584054071875958,0.0566796822378684,-10.3044697644008,6.72615690498248e-25,3.84105871324444e-24
"ERICH1",217.465402588915,0.651349657238711,0.0632136747887524,10.3039359666305,6.76359918901645e-25,3.86076566023519e-24
"SLC22A18",335.149013536341,-1.19653425511015,0.116133664653862,-10.3030784284336,6.82418249359888e-25,3.89365904478726e-24
"C10orf57",1384.51765973101,-0.679923619920577,0.0659956136590284,-10.3025577341163,6.86123051028692e-25,3.9131012654639e-24
"CDH2",116.645184638015,-2.15580842351311,0.209311315341589,-10.2995312030547,7.08055111693962e-25,4.03643544184826e-24
"CD99L2",1549.31496836981,1.04815110976269,0.101774818437691,10.2987273851477,7.13995883628615e-25,4.06854018017466e-24
"SEMA5A",1584.53944717565,1.38379928550141,0.134369981743449,10.2984257908399,7.16237593459175e-25,4.07954800636223e-24
"LPCAT4",376.165950738587,0.74735187921098,0.0725715914694813,10.2981327001112,7.18422778435591e-25,4.09022449504658e-24
"CCDC58",188.43298461583,-0.657303634430922,0.0638297317225381,-10.2977658951813,7.21166860185043e-25,4.10407236516028e-24
"ZNF280D",874.919046533643,0.577042472279591,0.0560471744099488,10.295656799019,7.37147812909835e-25,4.19320512589981e-24
"SLC39A6",20852.3866534957,-1.82956949467922,0.177741733439325,-10.2934153914042,7.54516000164661e-25,4.29014864370083e-24
"ESRP1",2452.04530315422,-1.59610034887955,0.155072878422296,-10.2925822046911,7.61075040290796e-25,4.32557459211906e-24
"CHML",703.911163096524,-1.03347780617338,0.100438384494795,-10.2896697450061,7.84449618216414e-25,4.45649992429118e-24
"PNO1",534.487465938803,-0.503722802431286,0.0489688459636392,-10.2865973767345,8.09878731776314e-25,4.59897918307663e-24
"SYT15",158.688818270965,1.56590629698032,0.152274774117644,10.2834255119009,8.3698823363438e-25,4.75087370389364e-24
"AP2S1",1224.53655879022,-0.676011840992282,0.0657383775796572,-10.2833666707569,8.37499542911523e-25,4.75172693247603e-24
"LAMA3",2365.63834524342,1.72780165410984,0.168027060717266,10.2828773337716,8.41763718955872e-25,4.77386291797335e-24
"MFAP5",2428.26988046645,1.9220777744437,0.186977546528397,10.2797250799939,8.69753365022974e-25,4.9304752557267e-24
"PSMB4",3938.33054411647,-0.713933984330161,0.0694603431083129,-10.2782962534016,8.82742109610211e-25,5.00195195385243e-24
"SLC1A3",631.091617928278,1.59937324999582,0.155612361512257,10.2779318715617,8.860851616258e-25,5.01873450192789e-24
"IQSEC1",2101.8450141091,0.659086382486781,0.0641502672030823,10.2741019051455,9.21991337001542e-25,5.2198589113769e-24
"MXI1",1326.15671965094,0.877291791351195,0.0853894681490989,10.2740046327417,9.22921798746387e-25,5.22288032540786e-24
"UBE2D2",1726.08665231688,-0.396999239888103,0.0386530227571003,-10.2708458891531,9.53647771402946e-25,5.39444160506102e-24
"TPCN1",1393.21266927294,0.607008846767831,0.0591075745944633,10.2695610661157,9.6643362438685e-25,5.46441829802582e-24
"ATP8B1",1876.07058893382,-1.02120843575088,0.099445793567273,-10.2689957927688,9.72112576191835e-25,5.49416824405888e-24
"TSNAX",1256.35831096834,-0.552816634503731,0.0538395774072862,-10.2678486928264,9.83738598582548e-25,5.55748977388072e-24
"LIAS",212.700666500552,0.717654423367555,0.0699045830620597,10.2661998960846,1.00069108558975e-24,5.65083516071124e-24
"KLHL2",478.27207866779,0.833530228937552,0.0811992141595504,10.2652499481057,1.01058928300258e-24,5.70428247519853e-24
"CPXM2",1120.25284572236,1.38360640347295,0.134793902455371,10.2646067683295,1.01734605036213e-24,5.73995973464066e-24
"DNAJA1",3389.4285236814,-0.576045653224721,0.0561268792456005,-10.263276009059,1.03146844519078e-24,5.81714616283042e-24
"ARID4A",682.000259338694,0.630924842644056,0.0614762943668043,10.2628964406928,1.03553201367915e-24,5.83756226811931e-24
"TUBA1B",14517.9521511755,-0.692169500490948,0.0674500665359259,-10.2619543024806,1.04568699332308e-24,5.89228505698278e-24
"SNAP47",757.536287886719,-0.550373099253934,0.0536440069004825,-10.2597313484609,1.07004015191466e-24,6.02693133061732e-24
"LTBP2",5524.27491114006,1.07997161526875,0.105273291100705,10.258742782494,1.08104991725515e-24,6.08633877708703e-24
"RTKN",712.656335154829,-0.892887267732512,0.0870498172554411,-10.2571986465222,1.09847209811374e-24,6.18178205535321e-24
"ZDHHC13",404.108776211556,-0.884200567076815,0.0862377052838466,-10.2530623254239,1.14652397829169e-24,6.44944236164682e-24
"C20orf54",368.177534954402,-1.3717078990398,0.133793958422891,-10.2523904308456,1.15452364530039e-24,6.4916679808155e-24
"CDC42SE1",3121.80739294786,-0.582594655707589,0.0568258602889609,-10.2522804361444,1.15583851414945e-24,6.49628623473495e-24
"SIRPA",1979.63035325366,1.08151417121662,0.105504280848003,10.2509032100292,1.17242789971695e-24,6.58599456360405e-24
"KIAA0391",665.173553350126,-0.479552517994586,0.0467816293212007,-10.2508725102753,1.17280036899551e-24,6.58599456360405e-24
"COMMD3",865.697920605035,-0.670776386153769,0.0654497311859802,-10.2487263736456,1.19913134019237e-24,6.73098756117365e-24
"DIABLO",847.987574695045,-0.543505275486128,0.0530326105750363,-10.2485106728268,1.20180994839888e-24,6.74314763460119e-24
"BVES",117.465124162323,1.18553862639099,0.11568119549025,10.2483261982792,1.20410548592725e-24,6.7531489183044e-24
"IQCD",37.9360926044553,-1.07902205948468,0.105320019409684,-10.2451752813242,1.24399195100199e-24,6.97387821594512e-24
"SDC1",5021.36515053067,-1.69423687490148,0.165379724772114,-10.2445259068853,1.25237343575383e-24,7.01787634517991e-24
"VAV3",3164.5997373923,-1.56396333695708,0.152675826597975,-10.2436867171861,1.26328778498319e-24,7.07602430371649e-24
"UST",283.41417664856,1.242129995802,0.121269367143802,10.2427350373575,1.27577922545558e-24,7.14295276251462e-24
"MB",318.607180773876,-1.60768598213198,0.157016836541406,-10.238940087855,1.3268191072421e-24,7.42556118564108e-24
"PLAC2",204.491290535878,-2.31685995897043,0.22629053960445,-10.2384304841919,1.33382528168228e-24,7.46159888771093e-24
"C4orf3",3133.4492312642,0.510269510240383,0.0498398628758575,10.238180460315,1.33727607040399e-24,7.47772511245868e-24
"ABAT",1339.7225039309,-1.63422205255581,0.159639636782256,-10.2369441919042,1.35446926763362e-24,7.57064924410247e-24
"ZNF552",1196.41566416116,-1.58064499451648,0.154442571466583,-10.2345161667972,1.38887655659869e-24,7.75966982788989e-24
"ZBTB9",371.359982373902,-0.638114913276849,0.0623508742155909,-10.2342576796989,1.39259016427863e-24,7.77711681476437e-24
"DLEU1",77.5688182752695,-0.861792818546252,0.0842488646987797,-10.229132720393,1.46828376346284e-24,8.19636097475038e-24
"CXorf40B",586.760409391143,-0.783540764076209,0.0766286220722741,-10.2251709986015,1.52957762953497e-24,8.53490052461586e-24
"CDK5R1",93.7189921726463,-1.0935793199188,0.106952042101288,-10.2249503462789,1.53306501112764e-24,8.55073505994623e-24
"ATP6AP2",4185.73423235101,-0.497566533414405,0.04869141802878,-10.2187727028264,1.63396459446556e-24,9.10964674161377e-24
"YKT6",1964.8110840789,-0.540470268583733,0.052892430222361,-10.2182914702838,1.64209530410207e-24,9.15110096862638e-24
"MRPS16",1752.09439656657,-0.517660779669844,0.0506612088181989,-10.2180897721471,1.6455150224627e-24,9.16627771505569e-24
"MPV17L2",266.604109138467,-0.747805388270938,0.0731966827366924,-10.2163835888709,1.67472643872811e-24,9.32505250125979e-24
"FGFR1",3620.89374518092,1.12545637391138,0.110206669512247,10.2122346940745,1.74792028543028e-24,9.72848825248149e-24
"ACP1",1487.00942517136,-0.499343217272859,0.0489342849083201,-10.2043632232165,1.89560481492748e-24,1.05460043021515e-23
"TJP2",1926.26869140703,0.702620878910713,0.0688553451377693,10.2043040740682,1.89676009777033e-24,1.05479734545631e-23
"NAPA",3416.15899107551,-0.619328849890833,0.0607062537816325,-10.2020601060087,1.94110757766168e-24,1.07900333803888e-23
"SPP1",3175.7467648376,-1.93459954363497,0.18964558647084,-10.2011313821555,1.95976106066057e-24,1.08891240360807e-23
"C6orf64",774.852993065276,-0.581429064496322,0.0570003043412684,-10.2004554399434,1.97344895807512e-24,1.09605521667269e-23
"TARS",1929.45789874469,-0.623248401637078,0.0611141139693989,-10.1981090971744,2.02170171490323e-24,1.12238125994396e-23
"RFWD2",1122.71981556911,-0.50029736226839,0.049062325473052,-10.1971799633343,2.0411308766379e-24,1.13268995485601e-23
"ACTR2",6501.91697232408,-0.555894159867601,0.054536584635229,-10.1930504740209,2.12974494281499e-24,1.18136673755894e-23
"STAT1",6281.58495107572,-1.19941532792629,0.11767287354671,-10.1927937321101,2.13537847552809e-24,1.18399270738738e-23
"RUVBL2",1403.49132271703,-0.750060130976319,0.073591933893104,-10.192151385311,2.14953785524894e-24,1.19134175952176e-23
"LPHN2",1202.18233686989,1.14348257438971,0.112263262082432,10.18572374594,2.29644648787943e-24,1.27222748821368e-23
"BAIAP2L1",681.677971646471,-0.999543241264665,0.0981454755961958,-10.1843027933058,2.3302423842782e-24,1.29040725722566e-23
"ARRB1",900.509099316937,0.920993989935503,0.0904492353691174,10.1824408595273,2.37527335315409e-24,1.31479071268155e-23
"ITGA1",1268.91534538786,1.16114621921754,0.114042322609814,10.1817131802051,2.39310566539456e-24,1.32410466051234e-23
"C3orf52",247.320477368951,-1.57886332102294,0.155095064256383,-10.17997141684,2.43632927779326e-24,1.34745387746188e-23
"KLF13",2179.07677119435,0.798991645766579,0.0785307659742823,10.1742500006716,2.58382747405513e-24,1.42843011511918e-23
"ZNF707",223.485314185438,-0.889847999800977,0.0874757333051544,-10.1725126064024,2.63034395325972e-24,1.45353557752971e-23
"DDX58",1096.96011384603,-0.904733097461825,0.0889458459995468,-10.17172963273,2.65157730739597e-24,1.464654305382e-23
"MTBP",122.384573549785,-1.09712097231156,0.107876446255584,-10.1701623514018,2.69459160909796e-24,1.48778982175153e-23
"CENPT",387.314211357826,0.603247248428482,0.0593257444079843,10.1683890265235,2.744094770096e-24,1.51448718904711e-23
"NR1H3",654.900556981314,0.962279975970817,0.0946579570547938,10.165864613091,2.81612262428768e-24,1.5535885206831e-23
"TBC1D25",450.449495054503,0.350673565221155,0.0345047623512745,10.1630482671098,2.89869189827393e-24,1.59847010712106e-23
"C12orf23",1445.09898653457,-0.627488991520304,0.0617495457595425,-10.161839796584,2.93485279319785e-24,1.61773313722208e-23
"SLITRK6",1434.63907907205,-2.8213760987159,0.27766314494615,-10.1611472392675,2.9557771397649e-24,1.62858495147448e-23
"C14orf129",525.710241282162,-0.548248566598509,0.0539560087051254,-10.1610289522106,2.95936571183303e-24,1.62987995250452e-23
"CPSF3",854.228063490283,-0.447802167499322,0.0440814165549099,-10.1585248954402,3.03635421795171e-24,1.67158220706392e-23
"SYT9",167.560606092019,-2.52929597669322,0.248994330428669,-10.1580464596876,3.05128812927929e-24,1.67910140659295e-23
"C6orf35",393.515203978191,0.48862680686471,0.0481080671154219,10.1568580107861,3.08869999612247e-24,1.6989786063084e-23
"SERINC1",7896.26850536413,0.677658382005841,0.0667200731638918,10.1567391921354,3.09246524940684e-24,1.70033918454228e-23
"THOC3",709.083486475074,-0.82083631372765,0.0808512058266269,-10.152431312995,3.23209226826511e-24,1.77636870677134e-23
"PHF16",638.492688895418,-0.953878858591967,0.0939638168752013,-10.1515550380299,3.26124929903781e-24,1.79164543085287e-23
"C19orf28",792.462615973424,-0.799303213312987,0.0787385536011188,-10.1513575847757,3.26785521108889e-24,1.79452557962299e-23
